tpm,timestamp
78102,14:19:53
100332,14:20:03
101190,14:20:13
109170,14:20:23
116982,14:20:34
128838,14:20:44
146442,14:20:54
154578,14:21:04
114660,14:21:14
168066,14:21:24
166926,14:21:34
174342,14:21:44
178884,14:21:54
139914,14:22:05
100902,14:22:15
176364,14:22:25
177378,14:22:35
174066,14:22:45
178914,14:22:55
182016,14:23:05
174258,14:23:15
175878,14:23:25
180816,14:23:35
178008,14:23:46
179232,14:23:56
178824,14:24:06
177228,14:24:16
173346,14:24:26
175524,14:24:36
173196,14:24:46
172704,14:24:56
170520,14:25:06
170796,14:25:16
177072,14:25:26
163818,14:25:36
172590,14:25:46
176496,14:25:57
118020,14:26:07
156282,14:26:17
185412,14:26:27
173760,14:26:37
179154,14:26:47
175356,14:26:57
178002,14:27:07
183168,14:27:17
178770,14:27:27
174042,14:27:37
170190,14:27:47
177300,14:27:58
182088,14:28:08
178908,14:28:18
171672,14:28:28
174912,14:28:38
173898,14:28:48
170874,14:28:58
170262,14:29:08
178956,14:29:18
178104,14:29:28
176838,14:29:38
154188,14:29:49
