tpm,timestamp
86142,14:04:09
99762,14:04:19
101406,14:04:29
110988,14:04:39
127386,14:04:49
138486,14:04:59
139860,14:05:09
149322,14:05:20
148620,14:05:30
155928,14:05:40
149052,14:05:50
154068,14:06:00
153252,14:06:10
151440,14:06:20
152190,14:06:30
158388,14:06:40
153342,14:06:50
153246,14:07:00
152916,14:07:10
155052,14:07:21
146130,14:07:31
159180,14:07:41
98670,14:07:51
77832,14:08:01
157758,14:08:11
160896,14:08:21
151806,14:08:31
161670,14:08:41
159894,14:08:51
154386,14:09:01
156594,14:09:12
160992,14:09:22
157416,14:09:32
150984,14:09:42
155040,14:09:52
157230,14:10:02
154596,14:10:12
152610,14:10:22
160824,14:10:32
152226,14:10:42
150318,14:10:52
159990,14:11:02
153990,14:11:13
156126,14:11:23
149814,14:11:33
155058,14:11:43
154332,14:11:53
160650,14:12:03
150714,14:12:13
155040,14:12:23
150816,14:12:33
155226,14:12:43
159054,14:12:53
154212,14:13:03
155460,14:13:14
152640,14:13:24
162780,14:13:34
155550,14:13:44
153540,14:13:54
48630,14:14:04
