tpm,timestamp
157956,15:02:02
148800,15:02:12
159384,15:02:22
144462,15:02:32
142752,15:02:42
109056,15:02:52
90522,15:03:03
134388,15:03:13
133044,15:03:23
133380,15:03:33
130350,15:03:43
129048,15:03:53
128706,15:04:03
106878,15:04:14
87648,15:04:24
125268,15:04:34
123324,15:04:44
120030,15:04:54
125664,15:05:04
123582,15:05:14
49044,15:05:24
114870,15:05:35
126192,15:05:45
127788,15:05:55
126174,15:06:05
123876,15:06:15
123444,15:06:25
123798,15:06:35
65400,15:06:45
124866,15:06:56
119976,15:07:06
120402,15:07:16
122088,15:07:26
81066,15:07:36
94368,15:07:46
119898,15:07:56
125124,15:08:07
121620,15:08:17
122046,15:08:27
118422,15:08:37
120780,15:08:47
121290,15:08:57
56208,15:09:07
85188,15:09:17
121098,15:09:28
126132,15:09:38
123222,15:09:48
105126,15:09:58
72312,15:10:08
119076,15:10:18
128952,15:10:28
127266,15:10:39
127242,15:10:49
119100,15:10:59
119622,15:11:09
120186,15:11:19
124494,15:11:29
124662,15:11:39
120120,15:11:49
49668,15:12:59
