tpm,timestamp
178848,16:19:18
203610,16:19:28
196638,16:19:38
195624,16:19:48
194304,16:19:58
193944,16:20:09
179340,16:20:19
173976,16:20:29
153006,16:20:39
155748,16:20:49
179340,16:20:59
188904,16:21:09
183672,16:21:19
183000,16:21:29
182856,16:21:40
182646,16:21:50
192852,16:22:00
182544,16:22:10
179262,16:22:20
160308,16:22:30
175020,16:22:40
186042,16:22:50
194412,16:23:00
195672,16:23:11
188772,16:23:21
183006,16:23:31
179394,16:23:41
186726,16:23:51
156864,16:24:01
179094,16:24:11
142500,16:24:21
99852,16:24:31
82440,16:24:42
73794,16:24:52
67008,16:25:02
55632,16:25:12
51576,16:25:22
47718,16:25:32
45864,16:25:42
122172,16:25:52
147408,16:26:02
167550,16:26:13
173772,16:26:23
175134,16:26:33
183234,16:26:43
176034,16:26:53
153216,16:27:03
112236,16:27:13
88938,16:27:23
79686,16:27:34
51828,16:27:44
62628,16:27:54
53400,16:28:04
52644,16:28:14
45828,16:28:24
42744,16:28:34
40806,16:28:44
38898,16:28:54
81198,16:29:05
102822,16:29:15
132,16:30:15
6,16:30:15
6,16:30:15
6,16:30:15
30,16:30:15
54,16:30:15
