tpm,timestamp
126132,15:31:26
148848,15:31:36
149178,15:31:46
146262,15:31:56
147540,15:32:06
147474,15:32:16
148332,15:32:26
146592,15:32:36
148464,15:32:46
148848,15:32:56
142866,15:33:06
145548,15:33:16
146154,15:33:26
139836,15:33:36
144648,15:33:46
146310,15:33:56
146052,15:34:06
144330,15:34:16
146562,15:34:26
145986,15:34:36
145362,15:34:46
147072,15:34:56
145086,15:35:06
145740,15:35:16
145758,15:35:26
145698,15:35:36
145680,15:35:46
145962,15:35:56
145146,15:36:06
144882,15:36:16
146700,15:36:26
145110,15:36:36
146304,15:36:46
147378,15:36:56
145404,15:37:06
146820,15:37:16
145620,15:37:26
146952,15:37:36
145032,15:37:46
146418,15:37:56
145938,15:38:06
146496,15:38:16
146076,15:38:26
144786,15:38:36
146976,15:38:46
145272,15:38:56
146490,15:39:06
146496,15:39:16
146544,15:39:27
144594,15:39:37
145884,15:39:47
145824,15:39:57
147264,15:40:07
146802,15:40:17
146280,15:40:27
146226,15:40:37
146520,15:40:47
145398,15:40:57
145026,15:41:07
143934,15:41:17
