tpm,timestamp
253380,15:18:45
399594,15:18:55
399372,15:19:05
415188,15:19:15
316800,15:19:25
375000,15:19:35
360306,15:19:45
368778,15:19:55
390234,15:20:05
384762,15:20:15
319206,15:20:25
289020,15:20:35
335826,15:20:45
359382,15:20:55
363798,15:21:05
372822,15:21:15
270444,15:21:25
207624,15:21:35
341916,15:21:45
334488,15:21:55
355260,15:22:05
358302,15:22:15
312882,15:22:25
279258,15:22:35
342264,15:22:45
311064,15:22:55
265890,15:23:05
334326,15:23:15
303396,15:23:25
255888,15:23:35
293832,15:23:45
319602,15:23:55
338268,15:24:05
356148,15:24:15
302796,15:24:25
271080,15:24:35
351504,15:24:45
307956,15:24:55
273234,15:25:05
276216,15:25:15
251136,15:25:26
279696,15:25:36
281460,15:25:46
312318,15:25:56
309906,15:26:06
306222,15:26:16
276840,15:26:26
307674,15:26:36
286740,15:26:46
299202,15:26:56
354126,15:27:06
383760,15:27:16
325932,15:27:26
327684,15:27:36
293898,15:27:46
285420,15:27:56
332376,15:28:06
346482,15:28:16
330792,15:28:26
282756,15:28:36
77412,15:28:46
24,15:29:50
6,15:29:50
6,15:29:50
6,15:29:50
6,15:29:50
6,15:29:50
