tpm,timestamp
233640,15:58:11
302946,15:58:21
304188,15:58:31
305448,15:58:41
311760,15:58:51
308796,15:59:01
310254,15:59:11
311364,15:59:21
315432,15:59:31
300474,15:59:41
300996,15:59:51
309024,16:00:01
309732,16:00:11
306858,16:00:21
310218,16:00:31
307596,16:00:41
304590,16:00:51
309204,16:01:01
308688,16:01:11
308952,16:01:21
310680,16:01:31
308928,16:01:41
314022,16:01:51
314214,16:02:01
308310,16:02:11
306456,16:02:21
312924,16:02:31
301764,16:02:41
309276,16:02:51
303018,16:03:01
296628,16:03:11
297390,16:03:21
283488,16:03:31
293826,16:03:41
295572,16:03:51
296118,16:04:01
292212,16:04:11
287094,16:04:21
293658,16:04:31
292044,16:04:41
294762,16:04:51
298626,16:05:01
297894,16:05:11
294720,16:05:21
293532,16:05:31
290118,16:05:41
290718,16:05:51
291420,16:06:01
294330,16:06:11
289596,16:06:21
293064,16:06:31
285210,16:06:42
285612,16:06:52
292140,16:07:02
298980,16:07:12
298734,16:07:22
302154,16:07:32
303720,16:07:42
305874,16:07:52
292050,16:08:02
4740,16:08:12
