tpm,timestamp
20802,01:33:17
49338,01:33:27
63348,01:33:37
71130,01:33:47
99474,01:33:57
113604,01:34:07
110808,01:34:17
112050,01:34:27
110706,01:34:37
122556,01:34:47
117270,01:34:57
100788,01:35:07
116730,01:35:17
105438,01:35:27
112524,01:35:37
112032,01:35:47
107712,01:35:57
114270,01:36:07
112362,01:36:17
102864,01:36:27
103950,01:36:37
113826,01:36:47
105810,01:36:57
110322,01:37:07
97266,01:37:17
101598,01:37:27
114780,01:37:37
109806,01:37:47
100212,01:37:57
98004,01:38:08
99318,01:38:18
117210,01:38:28
118920,01:38:38
87048,01:38:48
109668,01:38:58
105966,01:39:08
110250,01:39:18
113370,01:39:28
91812,01:39:38
107634,01:39:48
104040,01:39:58
113112,01:40:08
112254,01:40:18
94446,01:40:28
108210,01:40:38
110214,01:40:48
105192,01:40:58
93042,01:41:08
105390,01:41:18
107226,01:41:28
110364,01:41:38
108642,01:41:48
106320,01:41:58
102816,01:42:08
100812,01:42:18
109824,01:42:28
105198,01:42:38
92442,01:42:48
115302,01:42:58
108486,01:43:08
52140,01:43:18
