tpm,timestamp
31626,00:54:20
44556,00:54:30
69534,00:54:40
98856,00:54:50
101982,00:55:00
101670,00:55:10
110646,00:55:20
110514,00:55:30
110550,00:55:40
104706,00:55:50
105738,00:56:00
108126,00:56:10
108774,00:56:20
105210,00:56:30
102054,00:56:40
107790,00:56:50
102162,00:57:00
95802,00:57:10
114468,00:57:20
108018,00:57:30
105054,00:57:40
107592,00:57:50
111882,00:58:00
108882,00:58:10
113706,00:58:20
110298,00:58:30
112392,00:58:40
105912,00:58:50
108708,00:59:00
105048,00:59:11
108186,00:59:21
110994,00:59:31
107190,00:59:41
112632,00:59:51
108084,01:00:01
111054,01:00:11
112704,01:00:21
112260,01:00:31
108522,01:00:41
110130,01:00:51
117408,01:01:01
108912,01:01:11
111288,01:01:21
111618,01:01:31
115458,01:01:41
115296,01:01:51
105546,01:02:01
105588,01:02:11
112824,01:02:21
113628,01:02:31
111420,01:02:41
101622,01:02:51
110982,01:03:01
108510,01:03:11
110916,01:03:21
110208,01:03:31
109380,01:03:41
109176,01:03:51
108492,01:04:01
110982,01:04:11
26334,01:05:19
