tpm,timestamp
226152,01:25:10
327696,01:25:20
288216,01:25:30
270834,01:25:40
283152,01:25:50
285066,01:26:00
293592,01:26:10
291540,01:26:20
302568,01:26:30
304758,01:26:40
299610,01:26:50
303630,01:27:00
301344,01:27:10
300132,01:27:20
305484,01:27:30
298392,01:27:40
302256,01:27:50
300702,01:28:00
294492,01:28:10
302826,01:28:20
302904,01:28:30
304944,01:28:40
299820,01:28:50
303798,01:29:00
302520,01:29:10
305964,01:29:20
301554,01:29:30
296190,01:29:40
300510,01:29:50
292146,01:30:00
296256,01:30:10
300480,01:30:20
300030,01:30:30
300210,01:30:40
303900,01:30:50
302004,01:31:00
298986,01:31:10
300360,01:31:20
308502,01:31:30
308682,01:31:40
302688,01:31:50
309930,01:32:00
304794,01:32:10
303582,01:32:20
302208,01:32:30
301452,01:32:40
302544,01:32:50
303414,01:33:00
307770,01:33:10
300948,01:33:20
298974,01:33:30
297222,01:33:40
306264,01:33:50
302652,01:34:00
292794,01:34:10
306246,01:34:20
301806,01:34:30
302544,01:34:40
298446,01:34:50
299184,01:35:00
28128,01:35:10
