tpm,timestamp
494220,14:50:51
695580,14:51:01
576876,14:51:11
599658,14:51:21
557532,14:51:31
498144,14:51:42
457230,14:51:51
518256,14:52:01
529014,14:52:11
521616,14:52:21
515784,14:52:31
399900,14:52:41
396408,14:52:51
364344,14:53:01
418812,14:53:11
415260,14:53:21
434262,14:53:31
358656,14:53:41
335682,14:53:51
394494,14:54:01
450456,14:54:11
428994,14:54:21
444540,14:54:31
382386,14:54:41
359130,14:54:51
356736,14:55:01
399408,14:55:11
380766,14:55:21
401154,14:55:31
334596,14:55:41
372360,14:55:51
342540,14:56:01
449328,14:56:11
421476,14:56:21
423294,14:56:31
363582,14:56:41
394386,14:56:51
357324,14:57:01
408594,14:57:11
386568,14:57:21
325158,14:57:31
351798,14:57:41
152514,14:57:51
244110,14:58:01
299376,14:58:11
258900,14:58:21
326640,14:58:31
302364,14:58:41
172692,14:58:51
160140,14:59:01
152742,14:59:12
169824,14:59:22
150870,14:59:32
142302,14:59:42
185298,14:59:52
256026,15:00:02
336804,15:00:12
318510,15:00:22
283950,15:00:32
297720,15:00:42
89946,15:00:52
24,15:01:02
6,15:02:10
18,15:02:10
6,15:02:10
6,15:02:10
210,15:02:10
18,15:02:10
