tpm,timestamp
352506,15:05:29
531954,15:05:39
492030,15:05:49
412182,15:05:59
349164,15:06:10
383358,15:06:20
366294,15:06:30
381066,15:06:40
415206,15:06:50
377652,15:07:00
345432,15:07:10
257400,15:07:20
410292,15:07:30
398178,15:07:40
345012,15:07:50
349476,15:08:00
324402,15:08:10
408402,15:08:20
282126,15:08:30
254388,15:08:40
384870,15:08:50
309102,15:09:00
219360,15:09:10
315828,15:09:20
318828,15:09:30
313272,15:09:40
322164,15:09:50
271290,15:10:00
241926,15:10:10
267246,15:10:20
239508,15:10:30
264036,15:10:40
237702,15:10:50
351432,15:11:00
293976,15:11:10
218256,15:11:20
293844,15:11:30
299016,15:11:40
291180,15:11:50
263730,15:12:00
219792,15:12:10
234684,15:12:20
279348,15:12:30
274968,15:12:40
237144,15:12:50
252036,15:13:00
289752,15:13:10
207360,15:13:20
245118,15:13:30
253056,15:13:40
306036,15:13:50
253368,15:14:00
244464,15:14:10
275988,15:14:20
231714,15:14:30
282084,15:14:40
251100,15:14:50
274842,15:15:00
247914,15:15:10
271302,15:15:20
123042,15:15:30
120,15:15:40
6,15:16:43
6,15:16:43
90,15:16:43
18,15:16:43
6,15:16:43
18,15:16:43
