tpm,timestamp
288132,00:12:01
300402,00:12:11
289032,00:12:21
275478,00:12:31
274434,00:12:41
283848,00:12:51
270654,00:13:01
280788,00:13:11
276804,00:13:21
269856,00:13:31
275220,00:13:41
267360,00:13:51
284268,00:14:01
265962,00:14:11
277302,00:14:21
273282,00:14:31
275784,00:14:41
282654,00:14:51
275412,00:15:01
279534,00:15:11
271314,00:15:21
279882,00:15:31
270870,00:15:41
283278,00:15:51
273312,00:16:01
273756,00:16:11
268194,00:16:21
267282,00:16:31
273378,00:16:41
272502,00:16:51
274878,00:17:01
267504,00:17:11
278754,00:17:21
272118,00:17:31
279738,00:17:41
274428,00:17:51
280206,00:18:01
262596,00:18:11
280212,00:18:21
265122,00:18:31
270114,00:18:41
265248,00:18:51
284460,00:19:01
264954,00:19:11
276018,00:19:21
267726,00:19:31
286332,00:19:42
262710,00:19:52
275130,00:20:02
268734,00:20:12
281280,00:20:22
271890,00:20:32
282144,00:20:42
266922,00:20:52
281970,00:21:02
268446,00:21:12
281736,00:21:22
274386,00:21:32
284910,00:21:42
264402,00:21:52
19230,00:22:02
